uri,label,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16
http://data.doremus.org/artist/bcf39e82-e208-3049-b550-1feaae6071a6,Claude Debussy,-0.0327400304377079,0.005715671461075544,0.017785251140594482,0.7733333110809326,0.8266666531562805,-0.00028224504785612226,0.019483817741274834,0.06538897752761841,0.023969387635588646,-0.0839911475777626,0.15735499560832977,0.03480442613363266,0.04058784991502762,0.028351377695798874,-0.08438637107610703,0.09481218457221985,-0.016639597713947296
http://data.doremus.org/artist/f1f96c56-82c9-3169-a157-dad497493f51,Georg Philipp Telemann,-2.0,-2.0,-2.0,0.6009523868560791,0.6828571557998657,0.0037715628277510405,0.05114132910966873,0.022985275834798813,0.02396547794342041,-0.08529201149940491,0.15839993953704834,0.056567125022411346,-0.0018894332461059093,-0.02520172856748104,-0.07970764487981796,0.1811194121837616,0.0024809797760099173
http://data.doremus.org/artist/42746cc5-cb57-3b5c-aef3-4855bbadfbe5,Marc Antoine Charpentier,-2.0,-2.0,-2.0,0.5647618770599365,0.6228571534156799,0.009950323030352592,0.07102843374013901,-0.0033427251037210226,0.023828620091080666,-0.08522459119558334,0.15813663601875305,0.05446556955575943,0.012894799001514912,-0.03577027469873428,-0.13007374107837677,0.19028110802173615,-0.029599154368042946
http://data.doremus.org/artist/16c2e858-d298-3584-9c5f-49e02cebdc44,Henry Purcell,-2.0,-2.0,-2.0,0.5799999833106995,0.6142857074737549,-0.005962814204394817,0.05812110751867294,0.006808608770370483,0.02371697500348091,-0.0844329297542572,0.1578294038772583,0.05843190848827362,0.015240953303873539,-0.01215361524373293,-0.13612928986549377,0.15698805451393127,-0.06173402816057205
http://data.doremus.org/artist/6963af5e-b126-3d40-a84b-97e0b78f5452,Ludwig van Beethoven,-0.027973217889666557,0.0036423702258616686,0.014171173796057701,0.6857143044471741,0.7400000095367432,0.002824981464073062,0.026653015986084938,0.050114408135414124,0.023893168196082115,-0.08504203706979752,0.15823392570018768,0.05371815711259842,-0.0014110744232311845,0.01217744406312704,-0.11076057702302933,0.10793425142765045,-0.0340299978852272
http://data.doremus.org/artist/b0ae695c-4198-39f2-a615-9098899d59b3,Claudio Monteverdi,-2.0,-2.0,-2.0,0.49238094687461853,0.5647618770599365,-0.02347107045352459,0.03535814210772514,0.026098087430000305,0.023043792694807053,-0.08210572600364685,0.1562838852405548,0.04546763002872467,0.03723260760307312,-0.024070320650935173,-2.0,-2.0,-2.0
http://data.doremus.org/artist/d07ec69a-da7c-36ab-a098-44c0cdc9741d,Alessandro Scarlatti,-2.0,-2.0,-2.0,0.5809524059295654,0.6428571343421936,0.002785440068691969,0.056128110736608505,0.019721854478120804,0.023933064192533493,-0.085116446018219,0.1579248309135437,0.041132375597953796,0.002488485537469387,-0.039123158901929855,-0.12075783312320709,0.15196587145328522,-0.039098042994737625
http://data.doremus.org/artist/5500e650-4d41-31ab-b2ed-d93607613665,Carl Philipp Emanuel Bach,-2.0,-2.0,-2.0,0.6323809623718262,0.7028571367263794,0.015600101090967655,0.04441758617758751,0.022498643025755882,0.02396547794342041,-0.08529201149940491,0.15839993953704834,0.04653114452958107,-0.005431135650724173,0.009067208506166935,-0.10213127732276917,0.15964068472385406,-0.02021854929625988
http://data.doremus.org/artist/a4e8f64d-3411-3eb4-8e09-59e24bc26bf3,Camille Saint-Saëns,-2.0,-2.0,-2.0,0.7476190328598022,0.8295238018035889,0.016025947406888008,0.03155478835105896,0.04885957017540932,0.02407049760222435,-0.08514714986085892,0.15822018682956696,0.04877327382564545,0.008487430401146412,0.016605302691459656,-0.08996672183275223,0.10468114167451859,-0.015482653863728046
http://data.doremus.org/artist/72b3b303-5c15-319f-9c31-dc73b5b0fe74,Jean Sibelius,0.0006276638596318662,-0.008797436952590942,-0.007513287011533976,0.776190459728241,0.8638095259666443,0.000664641847833991,0.02203340083360672,0.06053172051906586,0.02396547794342041,-0.08529201149940491,0.15839993953704834,0.0471760593354702,0.00792011059820652,0.0214705690741539,-0.07764007896184921,0.12638908624649048,-0.015686798840761185
http://data.doremus.org/artist/157157ef-1cb3-3fc7-a4f7-2531989fc942,Richard Strauss,0.0006276638596318662,-0.008797436952590942,-0.007513287011533976,0.7752380967140198,0.8561905026435852,-0.0043361494317650795,0.025551021099090576,0.05061454325914383,0.02396547794342041,-0.08529201149940491,0.15839993953704834,0.04312412440776825,0.03781808912754059,0.02068016491830349,-0.12271051108837128,0.09142892807722092,-0.045779354870319366
http://data.doremus.org/artist/b703908f-b682-36e1-9499-28e9268bf533,Francis Poulenc,-0.0994754210114479,0.03474188968539238,0.06838232278823853,0.808571457862854,0.869523823261261,0.008036400191485882,0.016286194324493408,0.06556202471256256,0.023731881752610207,-0.08517692983150482,0.1579505056142807,0.047380343079566956,0.019591106101870537,0.014335548505187035,-0.13244187831878662,0.09831699728965759,-0.04130113869905472
http://data.doremus.org/artist/972ddf95-e843-3ea6-9b03-a160d22ae6c7,Jean-Philippe Rameau,-2.0,-2.0,-2.0,0.6028571724891663,0.6800000071525574,0.015410383231937885,0.06611718982458115,0.0009561453480273485,0.0237441323697567,-0.08444587886333466,0.15738113224506378,0.04050877317786217,0.024001367390155792,-0.005405757110565901,-0.07112088054418564,0.1878330409526825,0.0024533893447369337
http://data.doremus.org/artist/1b1205f9-b99a-3bb8-ba77-256689af2e00,Maurice Ravel,-0.0327400304377079,0.005715671461075544,0.017785251140594482,0.7857142686843872,0.8447619080543518,-0.0057836249470710754,0.026157237589359283,0.0564655140042305,0.026268022134900093,-0.08337732404470444,0.15394192934036255,0.03419287130236626,0.044312331825494766,0.027465226128697395,-0.04811549186706543,0.1837216019630432,0.048635900020599365
http://data.doremus.org/artist/c2e25a07-7a54-335a-9a9e-e20a47713a7d,Gabriel Fauré,-0.0994754210114479,0.03474188968539238,0.06838232278823853,0.7571428418159485,0.8323809504508972,0.005405284930020571,0.016626063734292984,0.0631609559059143,0.02396547794342041,-0.08529201149940491,0.15839993953704834,0.04252474009990692,0.01844651810824871,0.028575699776411057,-0.06289973109960556,0.0448075570166111,-0.017244115471839905
http://data.doremus.org/artist/c23f132e-5813-39f5-aeaa-106738ff9123,Benjamin Britten,0.0006276638596318662,-0.008797436952590942,-0.007513287011533976,0.8219047784805298,0.882539689540863,0.012378526851534843,0.02838457189500332,0.04938213899731636,0.02396547794342041,-0.08529201149940491,0.15839993953704834,0.04495590180158615,0.014765588566660881,0.003988239914178848,-0.0953165739774704,0.16673047840595245,0.053300641477108
http://data.doremus.org/artist/d2eb9650-f76c-38ac-8c8f-98c277f9d920,Charles Koechlin,-2.0,-2.0,-2.0,0.7780952453613281,0.8571428656578064,0.02970004826784134,0.027401963248848915,0.054422590881586075,0.02396547794342041,-0.08529201149940491,0.15839993953704834,0.0509466677904129,-0.0001877659378806129,0.01238161139190197,-0.06672262400388718,0.020690828561782837,0.0362219363451004
http://data.doremus.org/artist/ffb08009-c1b1-35b4-8729-1ecd03605049,Luigi Boccherini,-2.0,-2.0,-2.0,0.6600000262260437,0.7190476059913635,0.05977272242307663,0.0301742572337389,0.028108665719628334,0.02396547794342041,-0.08529201149940491,0.15839993953704834,0.042062241584062576,-0.017309941351413727,0.009511878713965416,-0.08827533572912216,0.12822386622428894,-0.02349848859012127
http://data.doremus.org/artist/269cec9d-5025-3a8a-b2ef-4f7acb088f2b,Johann Sebastian Bach,-2.0,-2.0,-2.0,0.6047618985176086,0.6666666865348816,-0.01349353976547718,0.06007976084947586,0.007034305017441511,0.02396547794342041,-0.08529201149940491,0.15839993953704834,0.05987704172730446,0.003302183235064149,-0.011247055605053902,-0.09660471975803375,0.1441192477941513,-0.022785190492868423
http://data.doremus.org/artist/a87b9935-6a9d-30a6-a4c0-81a31b6e4ccd,Domenico Cimarosa,-2.0,-2.0,-2.0,0.6657142639160156,0.715238094329834,0.009183860383927822,0.06466276943683624,-0.008702028542757034,0.02396547794342041,-0.08529201149940491,0.15839993953704834,0.05298939719796181,0.006060034967958927,-0.02564559131860733,-0.08363665640354156,0.15160727500915527,-0.01873116008937359
http://data.doremus.org/artist/a742accd-f881-3a98-b631-932924ad7c42,Béla Bartók,-0.04942387714982033,0.012972225435078144,0.030434519052505493,0.7914285659790039,0.8523809313774109,-0.030376795679330826,0.022838367149233818,0.06316215544939041,0.02396547794342041,-0.08529201149940491,0.15839993953704834,0.039459772408008575,0.01911611668765545,0.022842057049274445,0.08151461184024811,0.21063801646232605,0.08665186166763306
http://data.doremus.org/artist/ce41b86a-08bc-3ddf-8e82-b5ba0a723836,Paul Hindemith,0.0006276638596318662,-0.008797436952590942,-0.007513287011533976,0.8047618865966797,0.869523823261261,0.02660933881998062,0.02568207122385502,0.05256708338856697,0.02396547794342041,-0.08529201149940491,0.15839993953704834,0.046115048229694366,0.002756846370175481,0.007179535925388336,-0.11089970171451569,0.06959231942892075,-0.03770570829510689
http://data.doremus.org/artist/c02d29d9-0ab1-376e-a104-ae6184064092,Felix Mendelssohn Bartholdy,0.0006276638596318662,-0.008797436952590942,-0.007513287011533976,0.7228571176528931,0.7590476274490356,0.009512634016573429,0.024190619587898254,0.0507284514605999,0.023840049281716347,-0.08485840260982513,0.15811197459697723,0.056092943996191025,-0.003444481873884797,0.00888120662420988,-0.07864540070295334,0.10427799075841904,-0.03675546124577522
http://data.doremus.org/artist/9746c711-322d-34dc-9cc1-1cd19e7f39c0,Hugo Wolf,-2.0,-2.0,-2.0,0.7714285850524902,0.8123809695243835,-0.00034683215199038386,0.006852635182440281,0.0674363449215889,0.024114765226840973,-0.08508608490228653,0.15814441442489624,0.055248674005270004,0.023459628224372864,0.01981491781771183,-0.06960155069828033,0.11182612925767899,-0.03812171518802643
http://data.doremus.org/artist/473716cf-671b-3b7a-b6cc-d22325f1e835,François Couperin,-2.0,-2.0,-2.0,0.5885714292526245,0.6504762172698975,0.005338159389793873,0.06211283430457115,0.013259951025247574,0.02396547794342041,-0.08529201149940491,0.15839993953704834,0.039595454931259155,-0.002245084149762988,0.015583482570946217,-0.06898582726716995,0.17549440264701843,-0.015732675790786743
http://data.doremus.org/artist/182eb912-5a5b-3082-9008-9d46d47548ca,Edvard Grieg,-2.0,-2.0,-2.0,0.7552381157875061,0.8161904811859131,0.010404033586382866,0.01653897576034069,0.06937239319086075,0.023729879409074783,-0.08447754383087158,0.15785904228687286,0.04694905877113342,0.00443637277930975,0.021391913294792175,-0.1501985639333725,0.1278657466173172,-0.08101429045200348
http://data.doremus.org/artist/c536e11e-7871-3469-b913-1883b0b60e98,Erik Satie,-2.0,-2.0,-2.0,0.7771428823471069,0.738095223903656,0.002207040088251233,0.013485216535627842,0.0785025954246521,0.02396547794342041,-0.08529201149940491,0.15839993953704834,0.034967318177223206,0.024086231365799904,0.025695905089378357,-2.0,-2.0,-2.0
http://data.doremus.org/artist/69896139-4b18-30ff-bc65-7c14e18f1707,Hector Berlioz,0.0006276638596318662,-0.008797436952590942,-0.007513287011533976,0.7171428799629211,0.7799999713897705,-0.002481566509231925,0.04700253903865814,0.03352854773402214,0.02490428276360035,-0.08400588482618332,0.1550985425710678,0.04956451803445816,0.022830495610833168,0.00332279852591455,-0.006093584466725588,0.15356361865997314,0.058902010321617126
http://data.doremus.org/artist/34943da5-d068-3ada-bd4d-3db0c66c8a7d,Richard Wagner,-2.0,-2.0,-2.0,0.7266666889190674,0.7933333516120911,0.01847763918340206,0.04993559792637825,0.024754676967859268,0.015873273834586143,-0.0794190913438797,0.14156629145145416,0.03404652327299118,0.05120353028178215,0.01629600301384926,-0.013719223439693451,0.08723258972167969,0.024312172085046768
http://data.doremus.org/artist/ded35c7d-c496-3c17-8773-439fb62f60a8,Heitor Villa-Lobos,-2.0,-2.0,-2.0,0.7971428632736206,0.8657143115997314,0.03354267403483391,0.02107725664973259,0.061038773506879807,0.02396547794342041,-0.08529201149940491,0.15839993953704834,0.04404164105653763,-0.004258919507265091,0.0175554770976305,-0.0077434410341084,0.13802821934223175,0.10703693330287933
http://data.doremus.org/artist/bec89695-ab2f-3d39-be41-2c4a9c38941b,Luigi Cherubini,-2.0,-2.0,-2.0,0.6761904954910278,0.7542856931686401,0.013770001009106636,0.030875790864229202,0.03502852842211723,0.02396547794342041,-0.08529201149940491,0.15839993953704834,0.05886383354663849,0.008643233217298985,-0.0171754602342844,-0.12355554848909378,0.13038720190525055,-0.055779118090867996
http://data.doremus.org/artist/bcfefeca-ab42-3e86-9ffa-0b0176319b29,Darius Milhaud,-2.0,-2.0,-2.0,0.8019047379493713,0.8799999952316284,0.031954582780599594,0.031160127371549606,0.043507423251867294,0.02396547794342041,-0.08529201149940491,0.15839993953704834,0.042617954313755035,0.001975634368136525,0.0027056699618697166,-2.0,-2.0,-2.0
http://data.doremus.org/artist/a8009434-ef08-30f7-820a-134008b221f3,Karlheinz Stockhausen,-0.0327400304377079,0.005715671461075544,0.017785251140594482,0.8361904621124268,0.9114285707473755,0.03623057156801224,0.019348006695508957,0.07261040061712265,0.02396547794342041,-0.08529201149940491,0.15839993953704834,0.04500982165336609,0.005229716654866934,-0.001966987969353795,-2.0,-2.0,-2.0
http://data.doremus.org/artist/180755b4-2997-3fb4-8588-2ad68339ce6b,Charles Gounod,-2.0,-2.0,-2.0,0.7314285635948181,0.8028571605682373,0.016666151583194733,0.03311857953667641,0.042596809566020966,0.02396547794342041,-0.08529201149940491,0.15839993953704834,0.053159769624471664,0.011532367207109928,-0.0028421662282198668,-0.13145996630191803,0.1048305407166481,-0.03758396580815315
http://data.doremus.org/artist/b82c0771-5280-39af-ad2e-8ace2f4ebda3,Giuseppe Verdi,-2.0,-2.0,-2.0,0.7266666889190674,0.8104761838912964,0.01179831475019455,0.05391968786716461,0.02606068179011345,0.02396547794342041,-0.08529201149940491,0.15839993953704834,0.041060853749513626,0.04169250279664993,-0.0012965722708031535,-0.08847659081220627,0.2610778212547302,0.05685621500015259
http://data.doremus.org/artist/206a6cfe-2d82-341d-9dbf-01fb63dda672,Henri Sauguet,-2.0,-2.0,-2.0,0.8104761838912964,0.8942857384681702,0.03350156173110008,0.02431720867753029,0.05780531466007233,0.02396547794342041,-0.08529201149940491,0.15839993953704834,0.04752865061163902,0.0052151428535580635,0.002035723766312003,-0.019796006381511688,0.24384085834026337,0.13614976406097412
http://data.doremus.org/artist/90a1934c-84f6-3604-b95e-b311ad0e85c9,Jacques Offenbach,-2.0,-2.0,-2.0,0.7323809266090393,0.7904762029647827,0.01566975563764572,0.0589333139359951,0.02954331785440445,0.02396547794342041,-0.08529201149940491,0.15839993953704834,0.04109703004360199,0.017344482243061066,-0.02032901905477047,0.03548193722963333,0.20956474542617798,0.130857452750206
http://data.doremus.org/artist/73fb2260-be2c-3859-9752-c557f7457d8c,César Franck,0.0006276638596318662,-0.008797436952590942,-0.007513287011533976,0.7352380752563477,0.800000011920929,0.020809628069400787,0.029492277652025223,0.040900446474552155,0.02396547794342041,-0.08529201149940491,0.15839993953704834,0.05335810035467148,0.010052291676402092,0.007226401939988136,-0.042292945086956024,0.0688624307513237,-0.020166249945759773
http://data.doremus.org/artist/06362f05-8225-3431-ad18-32075bcf5d73,György Ligeti,0.0006276638596318662,-0.008797436952590942,-0.007513287011533976,0.831428587436676,0.9104762077331543,-0.010056394152343273,0.03417924419045448,0.05206282064318657,0.02396547794342041,-0.08529201149940491,0.15839993953704834,0.0446368083357811,0.008134455420076847,0.017173221334815025,-2.0,-2.0,-2.0
http://data.doremus.org/artist/bb190de9-54d7-3e08-8ec0-d02fc701573f,Jules Massenet,-2.0,-2.0,-2.0,0.7542856931686401,0.8209523558616638,0.01243800763040781,0.04128618910908699,0.044425804167985916,0.02396547794342041,-0.08529201149940491,0.15839993953704834,0.04614853486418724,0.021312540397047997,-0.0010005979565903544,-0.1471017748117447,-0.026434848085045815,-0.028360331431031227
http://data.doremus.org/artist/8ea5dbb9-03f1-3bf3-bada-90b85750d1f1,Bohuslav Martinů,-2.0,-2.0,-2.0,0.800000011920929,0.8657143115997314,0.03319331631064415,0.029419125989079475,0.0486554317176342,0.02396547794342041,-0.08529201149940491,0.15839993953704834,0.041355378925800323,9.255970508093014e-05,0.010297836735844612,-0.1416371911764145,0.14880390465259552,-0.07696068286895752
http://data.doremus.org/artist/0fcfbd78-4865-3594-b869-6525f54d855f,Johann Strauss,0.0006276638596318662,-0.008797436952590942,-0.007513287011533976,0.738095223903656,0.808571457862854,-8.579778295825236e-06,0.048818010836839676,0.014032821170985699,0.023923015221953392,-0.08506201952695847,0.15777753293514252,0.03601099178195,-0.019618112593889236,0.030218644067645073,-2.0,-2.0,-2.0
http://data.doremus.org/artist/2457502b-05a6-3302-b81e-752c92816032,Baldassare Galuppi,-2.0,-2.0,-2.0,0.6247618794441223,0.699999988079071,0.014469149522483349,0.06069855019450188,0.018125608563423157,0.023923015221953392,-0.08506201952695847,0.15777753293514252,0.03759331628680229,-0.0016043083742260933,-0.03190550580620766,-0.08389957249164581,0.1492655873298645,-0.017798827961087227
http://data.doremus.org/artist/0cae7124-354e-35d1-bba3-9e028559ba18,Wolfgang Rihm,-2.0,-2.0,-2.0,0.8590475916862488,-2.0,-0.022135213017463684,0.02529039792716503,0.054319895803928375,0.02396547794342041,-0.08529201149940491,0.15839993953704834,0.04350864514708519,0.012562151998281479,0.013838235288858414,-0.18291476368904114,0.10576893389225006,-0.15706771612167358
http://data.doremus.org/artist/29849554-2024-3b0d-8749-39555e68b2ac,Charles Ives,-2.0,-2.0,-2.0,0.784761905670166,0.8609523773193359,-0.004588073585182428,0.01332415733486414,0.06373128294944763,0.02396547794342041,-0.08529201149940491,0.15839993953704834,0.051084257662296295,0.0007685909513384104,0.014448507688939571,-0.20361971855163574,0.10571467876434326,-0.2085079401731491
http://data.doremus.org/artist/ec8b049f-0bf1-3b6f-867f-1a18b597e6f5,Niccolò Paganini,-2.0,-2.0,-2.0,0.6971428394317627,0.7523809671401978,0.049962516874074936,0.028734218329191208,0.04902452975511551,0.024778900668025017,-0.08629714697599411,0.1581118404865265,0.04170466959476471,-0.004573262296617031,0.0223119854927063,-0.015590731985867023,0.1453089714050293,0.030853820964694023
http://data.doremus.org/artist/77238184-8c60-3ba0-a4db-acf276df4293,Hanns Eisler,-2.0,-2.0,-2.0,0.807619035243988,0.868571400642395,0.010695727542042732,0.009141203947365284,0.06731168925762177,0.02396547794342041,-0.08529201149940491,0.15839993953704834,0.05576048791408539,0.012063455767929554,0.014446955174207687,-2.0,-2.0,-2.0
http://data.doremus.org/artist/587fe034-c58f-3def-934c-0e0ac572ae06,Edward Elgar,0.0006276638596318662,-0.008797436952590942,-0.007513287011533976,0.7685714364051819,0.8419047594070435,0.017783217132091522,0.03469811752438545,0.03704504296183586,0.02396547794342041,-0.08529201149940491,0.15839993953704834,0.04569210484623909,0.001800362835638225,0.01729760132730007,-0.09320316463708878,0.1996529996395111,0.017770584672689438
http://data.doremus.org/artist/327eae68-ae82-33d4-84fd-9564e64d2dc1,Pierre Boulez,0.0006276638596318662,-0.008797436952590942,-0.007513287011533976,0.8333333134651184,0.9200000166893005,-0.04142503812909126,0.017370697110891342,0.06340133398771286,0.015448314137756824,-0.09825947880744934,0.1410108506679535,0.03853091597557068,0.031534820795059204,0.015038231387734413,-2.0,-2.0,-2.0
http://data.doremus.org/artist/6a7ed0f4-153b-3795-a9f4-6d8c82040ad9,John Cage,0.0006276638596318662,-0.008797436952590942,-0.007513287011533976,0.8209523558616638,0.8971428275108337,0.025821950286626816,0.011607327498495579,0.08341348171234131,0.02363871969282627,-0.08352217823266983,0.15361051261425018,0.0430840328335762,0.009247640147805214,0.02510085515677929,-2.0,-2.0,-2.0
http://data.doremus.org/artist/59269974-54dd-3ec0-b4cc-21fdcd0491a7,Jordi Savall,-0.01204951573163271,-0.009681384079158306,-0.009035457856953144,0.8485714197158813,-2.0,-2.0,-2.0,-2.0,-0.022182244807481766,-0.09331014752388,0.09686346352100372,0.030024662613868713,0.07808981090784073,0.029695626348257065,-2.0,-2.0,-2.0
http://data.doremus.org/artist/f71cf790-a6a9-34cb-9f0e-1ddfb62f7fcd,Luciano Berio,0.0006276638596318662,-0.008797436952590942,-0.007513287011533976,0.8333333134651184,0.907619059085846,-0.02277403511106968,0.023205481469631195,0.05358400195837021,0.026196902617812157,-0.08428002893924713,0.1565261036157608,0.042823754251003265,0.017920276150107384,0.018689682707190514,0.011218155734241009,0.24241432547569275,0.16104841232299805
http://data.doremus.org/artist/68e29620-4479-3e32-8961-53e614654d02,Gaetano Donizetti,-2.0,-2.0,-2.0,0.7114285826683044,0.7599999904632568,0.019717851653695107,0.05862487852573395,0.028014924377202988,0.023514283820986748,-0.08506973087787628,0.15753187239170074,0.04003528878092766,0.023742850869894028,-0.011685030534863472,-0.11897411197423935,0.09552891552448273,-0.03620905801653862
http://data.doremus.org/artist/c6ea0a8d-4f7c-3228-8b57-b011a0d77fd3,Jean-Baptiste Lully,-2.0,-2.0,-2.0,0.5542857050895691,0.6066666841506958,0.0032136477530002594,0.06514430046081543,0.0070343464612960815,0.022761691361665726,-0.08096292614936829,0.15457899868488312,0.04070810228586197,0.027251586318016052,-0.013486199080944061,-0.06201477721333504,0.1600896418094635,-0.06729953736066818
http://data.doremus.org/artist/0967bc95-6977-3863-aca4-fc197b65d06c,Olivier Messiaen,-2.0,-2.0,-2.0,0.8171428442001343,0.8971428275108337,-0.00262233498506248,0.019198045134544373,0.06014289706945419,0.02396547794342041,-0.08529201149940491,0.15839993953704834,0.044619008898735046,0.032666947692632675,0.01835007593035698,-2.0,-2.0,-2.0
http://data.doremus.org/artist/15871fdd-5523-3f09-beb2-82cdd26c2766,Gustav Mahler,0.0006276638596318662,-0.008797436952590942,-0.007513287011533976,0.7714285850524902,0.8199999928474426,-0.032879915088415146,0.019478335976600647,0.053444623947143555,0.021970586851239204,-0.07839563488960266,0.1538199633359909,0.04371675103902817,0.03890717402100563,0.01893099769949913,0.009587680920958519,0.07689372450113297,-0.0357234813272953
http://data.doremus.org/artist/12fd9cba-c22f-3780-be11-a284a38ce631,André Campra,-2.0,-2.0,-2.0,0.5809524059295654,0.6609523892402649,0.015071668662130833,0.06769375503063202,0.00997293833643198,0.02349269576370716,-0.08505909144878387,0.1574903279542923,0.04440368711948395,0.023001112043857574,-0.0334964245557785,-0.09345661848783493,0.13587161898612976,-0.08831124007701874
http://data.doremus.org/artist/5b2ec204-a456-3aa2-8ac7-25305464add8,George Gershwin,-2.0,-2.0,-2.0,0.807619035243988,0.8447619080543518,-0.013368519023060799,0.023898180574178696,0.041096944361925125,0.023585589602589607,-0.08397872745990753,0.15752777457237244,0.03446410223841667,0.031076282262802124,0.01332220807671547,-0.16411645710468292,0.1216670572757721,-0.06745103001594543
http://data.doremus.org/artist/a957ded5-db42-3d58-9ed8-a6eda812de58,Max Reger,-2.0,-2.0,-2.0,0.7838095426559448,0.8247619271278381,0.03358824551105499,0.025550732389092445,0.041556134819984436,0.024692866951227188,-0.0861908346414566,0.1581423133611679,0.053651679307222366,-0.0016741232248023152,0.01916593313217163,-0.0770961195230484,0.15034589171409607,-0.024247922003269196
http://data.doremus.org/artist/8000025a-e885-3177-99b3-300707faaad7,Carl Maria von Weber,0.0006276638596318662,-0.008797436952590942,-0.007513287011533976,0.700952410697937,0.739047646522522,0.023320501670241356,0.027072690427303314,0.04804256558418274,0.02396547794342041,-0.08529201149940491,0.15839993953704834,0.049850329756736755,0.00855827797204256,0.0022393816616386175,-0.1522369682788849,0.07231327891349792,-0.07327976077795029
